,Frame#,Time,AlejandroMask:HeadTopX7,AlejandroMask:HeadTopY7,AlejandroMask:HeadTopZ7,AlejandroMask:HeadFrontX5,AlejandroMask:HeadFrontY5,AlejandroMask:HeadFrontZ5,HeadFront5MAG,AlejandroMask:LP1X46,LHandMaxPosY,LHandPosXMean,LHandPosYMean,LHandPosZMean,RHandPosXMean,RHandPosYMean,RHandPosZMean,BothHandMaxPosY,LHandVelocity,RHandVelocity,HeadMaxPosY,HeadVelocity,HeadPosXMean,HeadPosYMean,DistanceChestToLeftArm,DistanceChestToRightArm,DistanceChestToArmsMax,ShoulderVelocity
640,644,5.366667,0.161036,1.67739,0.468005,0.086454,1.65138,0.599061,0.00129722357364,0.342631,0.74376,0.6940756,0.6822935,0.5812156,-0.0255595,0.6940756,0.4821097,0.766692,0.00206424053831,0.00133322878757,1.67739,0.00142506070046,0.1102604,1.0964268,0.781365114374,0.545630842201,0.781365114374,0.000514682426356
641,645,5.375,0.160803,1.67748,0.466602,0.086471,1.65198,0.597911,0.00129940755731,0.343334,0.744396,0.694161,0.6828529,0.5820731,-0.0260648,0.694161,0.482333,0.766832,0.00214125453882,0.00136566833455,1.67748,0.00141833775949,0.110206,1.0965558,0.78114762933,0.545923599771,0.78114762933,0.0005000499975
642,646,5.383333,0.160672,1.67754,0.465191,0.086617,1.65259,0.596773,0.00130509041832,0.343969,0.745117,0.6943068,0.6834655,0.5830412,-0.0266364,0.6943068,0.4826515,0.767024,0.00227914918336,0.00153343112007,1.67754,0.00138636971981,0.110209,1.0966874,0.780941455606,0.546159439485,0.780941455606,0.000468576567916
643,647,5.391667,0.160636,1.67759,0.463806,0.086873,1.6532,0.595648,0.00132191716836,0.344509,0.745932,0.6944811,0.684106,0.5840979,-0.0271764,0.6944811,0.4829857,0.767341,0.00248941619662,0.00166546840258,1.67759,0.00138909610899,0.110265,1.096826,0.780762411336,0.546363562256,0.780762411336,0.00046063977249
644,648,5.4,0.160674,1.67763,0.462418,0.087242,1.65383,0.594546,0.00133300150037,0.344893,0.746776,0.6947035,0.6848331,0.5852982,-0.0277788,0.6947035,0.4834548,0.767691,0.00271371000661,0.0018915004626,1.67763,0.00138663477527,0.1103736,1.0969802,0.780577308157,0.54651425509,0.780577308157,0.000425711169691
645,649,5.408333,0.160808,1.67765,0.461038,0.087695,1.65447,0.593468,0.00137994528877,0.345184,0.747757,0.6949843,0.6856086,0.5866334,-0.0284086,0.6949843,0.4840401,0.768116,0.00293671397994,0.00208085895726,1.67765,0.00137994528877,0.1105258,1.0971428,0.780430708455,0.546601826823,0.780430708455,0.000430522937833
646,650,5.416667,0.161049,1.67768,0.459682,0.08829,1.65511,0.5924,0.00138244891407,0.345313,0.748835,0.6953273,0.6864471,0.5881213,-0.0290989,0.6953273,0.4847877,0.768589,0.00319460341827,0.0022854977576,1.67768,0.00138244891407,0.1107458,1.0973118,0.780282811448,0.54662978345,0.780282811448,0.000430823629807
647,651,5.425,0.161351,1.67771,0.458337,0.088958,1.65576,0.591379,0.00143629697486,0.345396,0.749988,0.6957082,0.6873429,0.5898019,-0.029792,0.6957082,0.4856737,0.769111,0.00343412681769,0.00251126442256,1.67771,0.00143629697486,0.1110044,1.097492,0.780166932958,0.546628872502,0.780166932958,0.000458597863057
648,652,5.433333,0.161722,1.67772,0.457012,0.089726,1.65641,0.590354,0.00147739500473,0.345046,0.751225,0.6961736,0.6883001,0.5916768,-0.0306066,0.6961736,0.4867564,0.769757,0.00367790116779,0.00277979369738,1.67772,0.00147739500473,0.111307,1.0976698,0.780072176247,0.54655232592,0.780072176247,0.000466828662359
649,653,5.441667,0.162174,1.67771,0.45569,0.090566,1.65708,0.58934,0.00151274485621,0.344752,0.752591,0.6966962,0.689323,0.5937511,-0.0314841,0.6966962,0.4879907,0.770497,0.00383377033741,0.00293221196369,1.67771,0.00151274485621,0.1116538,1.0978568,0.780011114831,0.546426139757,0.780011114831,0.000477922587874
650,654,5.45,0.162719,1.67771,0.454375,0.091497,1.65772,0.588334,0.00154097047344,0.344312,0.754041,0.6973245,0.6904029,0.5959935,-0.0324145,0.6973245,0.489438,0.771363,0.00401457905639,0.00308469058416,1.67771,0.00154097047344,0.1120438,1.0980432,0.780008098037,0.546216534458,0.780008098037,0.000491711297409
651,655,5.458333,0.163317,1.67767,0.453093,0.0925,1.65839,0.587375,0.0016099732917,0.343619,0.755657,0.6980343,0.6915968,0.5984653,-0.0333723,0.6980343,0.4910958,0.772258,0.00424396335988,0.00340639413457,1.67767,0.0016099732917,0.1124624,1.0982334,0.780034492278,0.545933156162,0.780034492278,0.000484463620925
652,656,5.466667,0.163982,1.67762,0.451805,0.093583,1.65906,0.58639,0.00162855303874,0.342791,0.757387,0.6988389,0.6928753,0.601098,-0.0344039,0.6988389,0.4929437,0.773266,0.00444699415336,0.00340149099661,1.67762,0.00162855303874,0.112925,1.0984284,0.780084890413,0.545581824419,0.780084890413,0.000495295871172
653,657,5.475,0.164721,1.67757,0.450539,0.09471,1.65973,0.585424,0.00167038139357,0.341674,0.759265,0.6997301,0.6942354,0.6039197,-0.0354981,0.6997301,0.4949626,0.774452,0.00458785712506,0.00374643403786,1.67757,0.00167038139357,0.1134128,1.0986338,0.780177419493,0.545163968117,0.780177419493,0.000495298899656
654,658,5.483333,0.165487,1.6775,0.449272,0.095915,1.6604,0.584481,0.00169445359925,0.340645,0.761303,0.700683,0.6956979,0.6069723,-0.0366789,0.700683,0.497177,0.775796,0.00482625247993,0.00402875340521,1.6775,0.00169445359925,0.1139234,1.0988346,0.780289875097,0.544734202216,0.780289875097,0.000534856990232
655,659,5.491667,0.16631,1.67744,0.448032,0.097172,1.66105,0.583549,0.00171955372117,0.339299,0.763344,0.7017461,0.6972619,0.6101845,-0.0379089,0.7017461,0.4995586,0.777161,0.00503442568721,0.00440687848709,1.67744,0.00171955372117,0.1144634,1.0990436,0.780453988629,0.544215705288,0.780453988629,0.000521287828364
656,660,5.5,0.167179,1.67737,0.446798,0.098469,1.66171,0.582633,0.00176085206647,0.338187,0.765524,0.7029138,0.698863,0.6135405,-0.0391683,0.7029138,0.502138,0.778745,0.00532433160124,0.00464950545757,1.67737,0.00176085206647,0.115026,1.0992508,0.780698443101,0.54361394846,0.780698443101,0.000560092849446
657,661,5.508333,0.168087,1.6773,0.445607,0.099827,1.66237,0.581727,0.00176331534332,0.336748,0.767859,0.7042173,0.7005696,0.6170597,-0.040465,0.7042173,0.5048663,0.780616,0.00548641895958,0.00490567946364,1.6773,0.00176331534332,0.1156162,1.0994668,0.781033291664,0.542920245537,0.781033291664,0.000549284079507
658,662,5.516667,0.168992,1.67718,0.444451,0.101212,1.66301,0.580843,0.00175706715865,0.335445,0.770271,0.7055633,0.7023486,0.6207751,-0.0418706,0.7055633,0.5077077,0.782339,0.0055985067652,0.00510397541138,1.67718,0.00175706715865,0.1162164,1.0996726,0.78137996637,0.542241453424,0.78137996637,0.000529427048799
659,663,5.525,0.169979,1.67714,0.443305,0.102606,1.66365,0.579986,0.00179343525113,0.333996,0.772755,0.7070039,0.7041936,0.6246057,-0.0433239,0.7070039,0.5106128,0.784127,0.00562340377352,0.00522548619747,1.67714,0.00179343525113,0.116842,1.0998988,0.781821055249,0.541531293476,0.781821055249,0.000568331769304
660,664,5.533333,0.170974,1.6771,0.442193,0.104059,1.66427,0.579137,0.00178422195929,0.332515,0.775281,0.7084864,0.7060934,0.6285593,-0.0448484,0.7084864,0.5136599,0.78598,0.00566675586204,0.00531957535899,1.6771,0.00178422195929,0.117484,1.1001284,0.782295421493,0.540811034465,0.782295421493,0.000561645795854
661,665,5.541667,0.172002,1.67706,0.441128,0.105517,1.66488,0.578309,0.00176130122353,0.330838,0.777846,0.710055,0.7080683,0.6325724,-0.0464422,0.710055,0.5167972,0.787968,0.00562898791969,0.00526410125283,1.67706,0.00176130122353,0.1181358,1.100354,0.782832322613,0.540073380697,0.782832322613,0.000551151521816
662,666,5.55,0.173041,1.67705,0.440056,0.106966,1.66547,0.5775,0.0017759938063,0.329085,0.780474,0.7116957,0.710123,0.6367051,-0.0480909,0.7116957,0.5199827,0.790047,0.00575775537862,0.00526612969836,1.67705,0.0017759938063,0.1187974,1.1005806,0.783399886291,0.539318098355,0.783399886291,0.000547445887737
663,667,5.558333,0.174107,1.67704,0.438998,0.108439,1.66605,0.576695,0.00177938107217,0.32719,0.783141,0.7134001,0.7122542,0.6409039,-0.0498048,0.7134001,0.5231834,0.792186,0.00575493683719,0.00524834688259,1.67704,0.00177938107217,0.1194686,1.1008114,0.784024383908,0.538555396093,0.784024383908,0.000566877411792
664,668,5.566667,0.175195,1.67701,0.437965,0.109935,1.6666,0.575904,0.00174522921131,0.325435,0.785945,0.7151327,0.7144142,0.6451392,-0.0514276,0.7151327,0.526554,0.794302,0.00585180672955,0.00521267925351,1.67701,0.00174522921131,0.1201582,1.1010288,0.784681978727,0.537766374869,0.784681978727,0.00056983243151
665,669,5.575,0.176324,1.67698,0.436968,0.111395,1.66716,0.575129,0.00177550612502,0.323618,0.788779,0.7169677,0.7166457,0.6494142,-0.0531903,0.7169677,0.5298758,0.796432,0.00583616569333,0.00511419446247,1.67698,0.00177550612502,0.120848,1.1012554,0.785415727152,0.536968578934,0.785415727152,0.000559314759326
666,670,5.583333,0.177489,1.67695,0.435984,0.112904,1.66769,0.574358,0.00176881090001,0.321724,0.791669,0.7188229,0.7188904,0.6536548,-0.0549258,0.7188229,0.5332597,0.798685,0.00599847205545,0.0050571512732,1.67695,0.00176881090001,0.1215674,1.1014722,0.786179257175,0.536188143028,0.786179257175,0.000576118911337
667,671,5.591667,0.178706,1.67694,0.435067,0.1144,1.66823,0.573584,0.00173539419153,0.319804,0.794574,0.7207331,0.7212428,0.657912,-0.0566457,0.7207331,0.5366605,0.800966,0.00580229764835,0.00492075939261,1.67694,0.00173539419153,0.1222926,1.1017008,0.786964111302,0.535376000296,0.786964111302,0.00055864926385
668,672,5.6,0.179936,1.6769,0.434153,0.115878,1.66874,0.572831,0.00172937127304,0.317846,0.797445,0.7226521,0.723583,0.6620963,-0.0583201,0.7226521,0.5400938,0.803184,0.00578625941347,0.00482934747145,1.6769,0.00172937127304,0.123023,1.1019206,0.787787329831,0.534583315088,0.787787329831,0.000542667485667
669,673,5.608333,0.181182,1.67689,0.433278,0.117354,1.66925,0.572088,0.00173791541796,0.315907,0.80024,0.724612,0.7259049,0.6661838,-0.0600124,0.724612,0.5434889,0.805414,0.00562344929736,0.00477489581038,1.67689,0.00173791541796,0.123757,1.10215,0.788665635682,0.533792429286,0.788665635682,0.000547193749964
670,674,5.616667,0.182464,1.67687,0.432408,0.118839,1.66976,0.571343,0.00172797858783,0.313986,0.803009,0.726533,0.7282011,0.6702001,-0.0616245,0.726533,0.546796,0.807674,0.00547771932468,0.00497058024782,1.67687,0.00172797858783,0.1245056,1.1023802,0.789553229676,0.533037405948,0.789553229676,0.000516776547455
671,675,5.625,0.18377,1.67685,0.431589,0.12033,1.67025,0.57062,0.00171458828877,0.312043,0.80566,0.7285288,0.7304766,0.6740936,-0.0632446,0.7285288,0.5501545,0.809871,0.00523151345215,0.00457064809409,1.67685,0.00171458828877,0.1252548,1.1026048,0.790517136419,0.532237055093,0.790517136419,0.00052625469119
672,676,5.633333,0.185062,1.67681,0.430759,0.121803,1.67074,0.569892,0.00167790017581,0.310158,0.80827,0.7304088,0.7327142,0.677848,-0.0647968,0.7304088,0.5533714,0.811978,0.00508024930491,0.0043881197568,1.67681,0.00167790017581,0.1260058,1.102827,0.791411801341,0.531547881717,0.791411801341,0.00050032889183
673,677,5.641667,0.186373,1.67677,0.429958,0.12326,1.67119,0.569192,0.00168668194986,0.308361,0.810778,0.7322873,0.7348939,0.681442,-0.0662513,0.7322873,0.5565002,0.814063,0.00474711480796,0.00423355418059,1.67677,0.00168668194986,0.1267526,1.1030436,0.792353134222,0.53086534755,0.792353134222,0.000497254462021
674,678,5.65,0.187652,1.67673,0.429174,0.124724,1.67165,0.568492,0.00165308378493,0.306313,0.81315,0.7341237,0.7369656,0.6848636,-0.0676314,0.7341237,0.5595468,0.816029,0.00459201633272,0.00402786916371,1.67673,0.00165308378493,0.1274952,1.1032556,0.793314002713,0.530196564986,0.793314002713,0.000496632661028
675,679,5.658333,0.188916,1.67668,0.428393,0.126179,1.67206,0.567823,0.00166176201666,0.304854,0.815416,0.7358803,0.7389318,0.688133,-0.0689597,0.7358803,0.5624303,0.817894,0.00447280169469,0.00383830939347,1.67668,0.00166176201666,0.1282242,1.103458,0.794281300597,0.529581278726,0.794281300597,0.000477415961191
676,680,5.666667,0.190184,1.67663,0.427633,0.127646,1.67248,0.567165,0.00165331213024,0.303469,0.817474,0.7375822,0.740786,0.6912161,-0.0701674,0.7375822,0.5652632,0.819707,0.00408951268491,0.00364440681044,1.67663,0.00165331213024,0.1289638,1.1036592,0.795260686437,0.52897398993,0.795260686437,0.000468486926178
677,681,5.675,0.191424,1.67659,0.42685,0.129117,1.67288,0.566525,0.00164117793063,0.301776,0.81944,0.7392165,0.7426035,0.6940922,-0.0712839,0.7392165,0.5679385,0.821429,0.00382449120799,0.00342893773638,1.67659,0.00164117793063,0.1296866,1.1038584,0.796212229607,0.528415985186,0.796212229607,0.000499177323203
678,682,5.683333,0.192647,1.67654,0.42611,0.130581,1.67326,0.565888,0.0016233228268,0.300259,0.82122,0.7407643,0.7442845,0.696781,-0.0722486,0.7407643,0.5705124,0.823024,0.00352683101381,0.00333726145215,1.67654,0.0016233228268,0.1304078,1.1040516,0.797130286231,0.527869330504,0.797130286231,0.000471343823551
679,683,5.691667,0.193833,1.67647,0.425351,0.132037,1.67362,0.565267,0.00164092199693,0.298833,0.8228,0.7422369,0.7458244,0.6991803,-0.0732353,0.7422369,0.5729531,0.824454,0.00329274019625,0.0030902461067,1.67647,0.00164092199693,0.1311104,1.1042346,0.798049537332,0.527383287452,0.798049537332,0.000479687398208
680,684,5.7,0.195015,1.67641,0.424617,0.133518,1.67398,0.564659,0.00162309611545,0.297628,0.824245,0.7436017,0.747966555556,0.703607666667,-0.0740397,0.7436017,0.5752373,0.825787,0.00306377446951,0.0030347709963,1.67641,0.00162309611545,0.1318182,1.1044158,0.798980410109,0.526917025278,0.798980410109,0.000456347455345
681,685,5.708333,0.196172,1.67634,0.42388,0.134989,1.67433,0.564069,0.00159879736052,0.295825,0.825475,0.7448506,0.7484817,0.7032973,-0.0748039,0.7448506,0.5774242,0.826979,0.00291066126507,0.00287914397,1.67634,0.00159879736052,0.1325136,1.1045928,0.799781250523,0.526539032188,0.799781250523,0.00043892254442
682,686,5.716667,0.197292,1.67626,0.42315,0.136447,1.67466,0.563502,0.00160330440029,0.294916,0.826512,0.746035,0.750344111111,0.707266111111,-0.0754982,0.746035,0.5794576,0.828046,0.00251535126772,0.00273473033405,1.67626,0.00160330440029,0.133198,1.104758,0.800668443538,0.526194411818,0.800668443538,0.000432810582126
683,687,5.725,0.198395,1.67617,0.422428,0.137916,1.67496,0.562934,0.0015927969111,0.293117,0.82735,0.7471092,0.7505409,0.7065466,-0.0761234,0.7471092,0.5813555,0.828954,0.00258956000124,0.00257341388043,1.67617,0.0015927969111,0.133875,1.1049174,0.801439510605,0.525898966647,0.801439510605,0.00047603886396
684,688,5.733333,0.199461,1.67609,0.421746,0.139377,1.67526,0.562375,0.00154680768035,0.292506,0.827981,0.7480785,0.7512806,0.7078654,-0.0766583,0.7480785,0.5831334,0.829815,0.00222528110584,0.00237911328019,1.67609,0.00154680768035,0.1345466,1.1050722,0.802274682665,0.525658278289,0.802274682665,0.000422648790369
685,689,5.741667,0.200524,1.676,0.421062,0.14081,1.67555,0.56187,0.00153773372207,0.291244,0.828439,0.7489428,0.7519201,0.7088565,-0.0770618,0.7489428,0.5847785,0.830574,0.00197228547629,0.00231365554913,1.676,0.00153773372207,0.1352024,1.1052306,0.803020899681,0.525452527838,0.803020899681,0.000418611992184
686,690,5.75,0.201531,1.67594,0.420383,0.142231,1.67582,0.561348,0.00149518995449,0.290437,0.828737,0.7497339,0.7523665,0.7096121,-0.0774729,0.7497339,0.5862731,0.831235,0.00198884287967,0.00204965802026,1.67594,0.00149518995449,0.1358448,1.1053852,0.803774976683,0.525303786253,0.803774976683,0.000394594728804
687,691,5.758333,0.202525,1.67585,0.419711,0.143613,1.67607,0.560835,0.00146114749427,0.289453,0.828791,0.7504174,0.7525969,0.7101029,-0.0777488,0.7504174,0.58763,0.831653,0.0020667515574,0.00187773959856,1.67607,0.00146114749427,0.1364736,1.1055266,0.804511383006,0.525177817371,0.804511383006,0.000396036614469
688,692,5.766667,0.203512,1.67578,0.419061,0.144967,1.67631,0.560341,0.00143188581947,0.288433,0.828655,0.750999,0.7526628,0.7103158,-0.0778941,0.750999,0.5888389,0.832055,0.00221455661477,0.00161261929791,1.67631,0.00143188581947,0.137091,1.1056642,0.805183388272,0.525055571689,0.805183388272,0.000407408885519
689,693,5.775,0.204451,1.6757,0.418428,0.146293,1.67654,0.559852,0.0013898492724,0.287417,0.828342,0.7514804,0.7525373,0.7102478,-0.07793,0.7514804,0.5898903,0.83234,0.00233459418315,0.00149278196666,1.67654,0.0013898492724,0.137684,1.1057932,0.805840214162,0.52496077313,0.805840214162,0.000364318541938
690,694,5.783333,0.205365,1.67563,0.41778,0.147584,1.67675,0.559382,0.00132962438305,0.286435,0.827828,0.7518882,0.7522742,0.7098953,-0.0779072,0.7518882,0.5908392,0.832543,0.00259342032845,0.00127683828263,1.67675,0.00132962438305,0.1382674,1.1059168,0.806455207631,0.524905584557,0.806455207631,0.000321017133499
691,695,5.791667,0.206259,1.67556,0.417176,0.148808,1.67696,0.558907,0.00132130617194,0.285562,0.82718,0.7522394,0.7518822,0.7092612,-0.0778367,0.7522394,0.5916461,0.832712,0.00270346610854,0.00110182666513,1.67696,0.00132130617194,0.1388236,1.1060358,0.807031623743,0.524842922824,0.807031623743,0.000311348679136
692,696,5.8,0.207111,1.67547,0.416554,0.150015,1.67716,0.558408,0.00126523713192,0.284747,0.82642,0.7525079,0.7513469,0.7083959,-0.0776074,0.7525079,0.5923089,0.832837,0.00286583129301,0.00099277892806,1.67716,0.00126523713192,0.1393766,1.1061464,0.807558466945,0.524765964679,0.807558466945,0.000312392381469
693,697,5.808333,0.207977,1.67539,0.415974,0.151174,1.67737,0.557946,0.00122447907291,0.283894,0.825557,0.7527397,0.7507571,0.7073453,-0.0773967,0.7527397,0.5928457,0.832939,0.00290179909711,0.000958434139626,1.67737,0.00122447907291,0.1399064,1.106259,0.808040316882,0.524698421749,0.808040316882,0.000294492784292
694,698,5.816667,0.208779,1.6753,0.415385,0.152294,1.67756,0.557489,0.00118879140306,0.283007,0.824637,0.7529098,0.7500952,0.706086,-0.077104,0.7529098,0.59329,0.832959,0.00291431381289,0.000813115612936,1.67756,0.00118879140306,0.140411,1.1063642,0.808443767601,0.524618526876,0.808443767601,0.000267142284186
695,699,5.825,0.209589,1.67522,0.414814,0.153377,1.67774,0.557033,0.00116933528126,0.282175,0.823726,0.7530368,0.7494351,0.704727,-0.0767935,0.7530368,0.5935913,0.832922,0.00273622093406,0.000794892445555,1.67774,0.00116933528126,0.1409062,1.1064692,0.808790075354,0.524542191639,0.808790075354,0.000256546292119
696,700,5.833333,0.210329,1.67512,0.41425,0.154439,1.67793,0.556582,0.00111719335838,0.281249,0.822863,0.7531512,0.7487796,0.7032784,-0.0764593,0.7531512,0.593813,0.832907,0.00251933522978,0.000624674315144,1.67793,0.00111719335838,0.1413774,1.1065742,0.809085855478,0.524445477501,0.809085855478,0.0002509601562
697,701,5.841667,0.211096,1.67502,0.413723,0.15545,1.67811,0.556142,0.00107069743625,0.280276,0.822103,0.7532254,0.7481867,0.7018452,-0.0760788,0.7532254,0.593956,0.832906,0.00275016763125,0.000520594852068,1.67811,0.00107069743625,0.14184,1.10667,0.809314913999,0.524345688484,0.809314913999,0.000212936610286
698,702,5.85,0.211796,1.67494,0.413188,0.156413,1.67829,0.55571,0.00105448091495,0.27926,0.821531,0.7533305,0.7476306,0.7003576,-0.0756975,0.7533305,0.594034,0.832934,0.00209986904354,0.000521893667331,1.67829,0.00105448091495,0.1422784,1.1067728,0.809544844115,0.524207153464,0.809544844115,0.00018914809013
699,703,5.858333,0.212478,1.67484,0.412678,0.157362,1.67847,0.555287,0.000996319727798,0.278147,0.821095,0.7534797,0.7472764,0.6990647,-0.0752949,0.7534797,0.5941361,0.833025,0.00200773952494,0.000623703455177,1.67847,0.000996319727798,0.1427028,1.1068706,0.80974494148,0.524016389503,0.80974494148,0.00018340119956
700,704,5.866667,0.213118,1.67474,0.412167,0.158244,1.67865,0.55486,0.00092379272567,0.276979,0.820836,0.7537058,0.7470081,0.6978661,-0.0749103,0.7537058,0.5942675,0.833188,0.00192046400643,0.000782177089923,1.67865,0.00092379272567,0.1431052,1.1069582,0.809962843317,0.523771051915,0.809962843317,0.000177589414099
701,705,5.875,0.213737,1.67461,0.411682,0.159051,1.67883,0.554448,0.000899077860922,0.2758,0.820749,0.7539616,0.7468651,0.6968312,-0.0744335,0.7539616,0.594371,0.833439,0.00204412939904,0.000983328022584,1.67883,0.000899077860922,0.1434754,1.1070446,0.810167373165,0.523446905582,0.810167373165,0.000196173392691
702,706,5.883333,0.214303,1.67447,0.411211,0.159836,1.679,0.554044,0.00083302460948,0.274534,0.820876,0.754277,0.7468224,0.6958769,-0.0739275,0.754277,0.5945166,0.83376,0.00195862324095,0.000895277052091,1.679,0.00083302460948,0.1438308,1.1071108,0.810366794331,0.52305522157,0.810366794331,0.00019041270966
703,707,5.891667,0.214832,1.67434,0.410728,0.160545,1.67916,0.553637,0.000789418140151,0.27339,0.821106,0.7546483,0.7468772,0.6950448,-0.0734031,0.7546483,0.5947174,0.834175,0.00206673510639,0.00101359705998,1.67916,0.000789418140151,0.1441566,1.1071702,0.810578063105,0.522600966103,0.810578063105,0.00019479476379
